variant_short;query_id;query_variant;mode;model;rank;source_dataset_id;returned_title;returned_url_or_doi;matched_dataset_id;is_strict_source_dataset;is_source_dataset;is_title_source_dataset;is_strict_gesis_relevant_dataset;is_gesis_relevant_dataset;link_valid;match_method;title_match_method
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Destatis GENESIS-Online: Regional Accounts (VGR der Länder);https://genesis.destatis.de/datenbank/online/statistic/82%2A;;0;0;0;0;0;False;unmatched;unmatched
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Eurostat: National Accounts Database;https://ec.europa.eu/eurostat/de/web/national-accounts/database;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Eurostat: Employment and Labour Force by Sex and Age – Annual Data;https://ec.europa.eu/eurostat/databrowser/view/LFSI_EMP_A__custom_20907971/default/table;;0;0;0;0;0;False;unmatched;unmatched
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat: Employment and Unemployment (Labour Force Survey) Database;https://ec.europa.eu/eurostat/web/lfs/database?etrans=el;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Destatis GENESIS-Online: Income and Living Conditions (EU-SILC);https://genesis.destatis.de/datenbank/online/statistic/12241/details;;0;0;0;0;0;False;unmatched;unmatched
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Destatis GENESIS-Online: EU-SILC Poverty or Social Exclusion by Sex and Age;https://genesis.destatis.de/datenbank/online/statistic/12241/table/12241-0006;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;World Bank: World Development Indicators – Germany;https://data.worldbank.org/country/germany;;0;0;0;0;0;False;unmatched;unmatched
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;World Bank DataBank: World Development Indicators – Germany;https://databank.worldbank.org/reports.aspx?country=DEU%2CWLD&source=2;;0;0;0;0;0;False;unmatched;unmatched
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;World Bank DataBank: GDP Growth – Germany;https://databank.worldbank.org/reports.aspx?country=DEU%2CITA%2CFRA%2CGBR%2CIRL%2CDNK%2CBEL%2CGRC%2CSWE%2CNLD%2CLUX%2CPRT%2CAUT%2CFIN&series=NY.GDP.MKTP.KD.ZG&source=2;;0;0;0;0;0;False;unmatched;unmatched
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Germany: Expenditure on research and development by sector;https://www.destatis.de/EN/Themes/Society-Environment/Education-Research-Culture/Research-Development/Tables/research-development-sectors.html;;0;0;0;0;0;False;unmatched;unmatched
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Eurostat: Total intramural R&D expenditure (GERD) by sectors of performance;https://ec.europa.eu/eurostat/databrowser/view/rd_e_gerdtot/default/table;;0;0;0;0;0;False;unmatched;unmatched
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Eurostat: Science, technology and innovation database;https://ec.europa.eu/eurostat/web/science-technology-innovation/;;0;0;0;0;0;False;unmatched;unmatched
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Eurostat: Research and development (R&D) data collection;https://ec.europa.eu/eurostat/cache/metadata/en/rd_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat Community Innovation Survey (CIS) microdata;https://ec.europa.eu/eurostat/web/microdata/community-innovation-survey;missy-community-innovation-survey-3;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat Community Innovation Survey 2022 (CIS2022);https://ec.europa.eu/eurostat/cache/metadata/EN/inn_cis13_simsci_de.htm;missy-community-innovation-survey-3;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Eurostat Community Innovation Survey 2020 (CIS2020);https://ec.europa.eu/eurostat/cache/metadata/EN/inn_cis12_esms.htm;missy-community-innovation-survey-3;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;38;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Germany: Internal R&D expenditure of government sector and private non-profit institutions;https://www.destatis.de/EN/Themes/Society-Environment/Education-Research-Culture/Research-Development/Tables/research-development.html;;0;0;0;0;0;False;unmatched;unmatched
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;German Socio-Economic Panel (SOEP-Core v40r), 1984–2023;https://doi.org/10.5684/soep.core.v40r;;0;0;0;0;0;False;unmatched;unmatched
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Panel Study Labour Market and Social Security (PASS), Version 0623 v2;https://doi.org/10.5164/IAB.PASS-SUF0623.de.en.v2;ZA6312;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;EU Statistics on Income and Living Conditions (EU-SILC);https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions;missy-european-union-statistics-on-income-and-living-conditions-2008;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;EU-SILC Public Microdata;https://ec.europa.eu/eurostat/en/web/microdata/public-microdata/statistics-on-income-and-living-conditions;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;ISSP 2019 Social Inequality V;https://doi.org/10.4232/1.14009;ZA7600;0;0;0;1;1;True;doi;title_exact
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;German General Social Survey (ALLBUS): Cumulation 1980–2021;https://doi.org/10.4232/1.14333;ZA5284;0;0;0;1;1;True;doi;title_fuzzy
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;German General Social Survey (ALLBUS): Cumulation 1980–2018;https://doi.org/10.4232/1.13774;ZA5276;0;0;0;1;1;True;doi;title_fuzzy
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Destatis: Income, poverty risk and social living conditions data sources;https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Einkommen-Konsum-Lebensbedingungen/Lebensbedingungen-Armutsgefaehrdung/Schongewusst_Indikatoren.html;;0;0;0;0;0;False;unmatched;unmatched
V2;39;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Destatis: Risk of Poverty or Social Exclusion (AROPE);https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Einkommen-Konsum-Lebensbedingungen/Lebensbedingungen-Armutsgefaehrdung/Tabellen/arope-armut-ausgrenz-zvgl.html;;0;0;0;0;0;False;unmatched;unmatched
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Socio-Economic Panel, data from 1984-2022 (SOEP-Core v39, International Edition);https://doi.org/10.5684/soep.core.v39i;ZA6767;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;German Socio-Economic Panel Study (SOEP), data of the years 1984-2010;https://doi.org/10.5684/soep.v27.2i;;0;0;0;0;0;False;unmatched;unmatched
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;GESIS Panel.pop Population Sample – Special Survey on the Coronavirus SARS-CoV-2 Outbreak in Germany;https://doi.org/10.4232/1.13520;ZA5667;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Values in Crisis - a Crisis of Values? Moral Values and Social Orientations under the Imprint of the Corona Pandemic;https://doi.org/10.4232/1.14148;ZA7989;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;SOECBIAS-COVREF Data Set;https://doi.org/10.7802/2772;SDN-10.7802-2590;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Trend Questions Corona (Week 19/2020);https://doi.org/10.4232/1.13608;ZA7663;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Trend Questions Corona (Week 51/2020);https://doi.org/10.4232/1.13705;ZA7680;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Trend Questions Corona (Week 6/2021);https://doi.org/10.4232/1.13755;ZA7688;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Trend Questions Corona (Week 37/2021);https://doi.org/10.4232/1.13868;ZA7817;0;0;0;0;0;True;doi;title_exact
V2;40;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;Trend Questions Corona (Week 8/2022);https://doi.org/10.4232/1.13906;ZA7828;0;0;0;0;0;True;doi;title_exact
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;ALLBUS/GGSS 2010 (German General Social Survey 2010);https://doi.org/10.4232/1.10760;ZA4610;0;0;0;0;0;True;doi;title_fuzzy
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Diversity and Contact;https://doi.org/10.4232/1.12883;ZA6898;0;0;0;0;0;True;doi;title_exact
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;PIAAC, Germany - Extended Version – microm data;https://doi.org/10.4232/1.12926;ZA5963;0;0;0;0;0;True;doi;title_fuzzy
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;PIAAC-Longitudinal (PIAAC-L), Germany;https://doi.org/10.4232/1.12925;ZA5989;0;0;0;1;1;True;doi;title_exact
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;ALLBUS/GGSS 2018 (German General Social Survey 2018);https://doi.org/10.4232/1.13250;ZA5270;0;0;0;1;1;True;doi;title_fuzzy
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Inequality Barometer - Wave 2020;https://doi.org/10.7802/2740;SDN-10.7802-2740;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;ALLBUS/GGSS 2021 (German General Social Survey 2021);https://doi.org/10.4232/1.14238;ZA5280;0;0;0;1;1;True;doi;title_fuzzy
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Survey Inequality and Conflict;https://doi.org/10.4232/1.14419;ZA8826;0;0;0;1;1;True;doi;title_exact
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;German General Social Survey ALLBUScompact 2023;https://doi.org/10.4232/1.14481;ZA8831;0;0;0;0;1;False;title_exact;title_exact
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;German General Social Survey ALLBUS 2023;https://doi.org/10.4232/1.14544;ZA8830;0;0;0;1;1;True;doi;title_exact
V2;41;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA5665;SOEP-Core v41o, data 1984-2024 (Onsite Edition);https://doi.org/10.5684/soep.core.v41o;;0;0;0;0;0;False;unmatched;unmatched
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;German Health Update (GEDA) 2019/2020-EHIS — Scientific Use File;https://doi.org/10.7797/31-201920-1-1-1;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;German Health Update (GEDA) 2014/2015-EHIS — Scientific Use File;https://doi.org/10.7797/19-201415-1-1-1;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;German Health Update (GEDA) 2012 — Scientific Use File;https://doi.org/10.7797/29-201213-1-1-1;missy-mz-2012;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;German Health Update (GEDA) 2010 — Scientific Use File;https://doi.org/10.7797/27-200910-1-1-3;missy-mz-2010;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Socio-Economic Panel (SOEP-Core), v41, 1984–2024;https://doi.org/10.5684/soep.core.v41r;;0;0;0;0;0;False;unmatched;unmatched
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;German Ageing Survey (DEAS), Scientific Use Files 1996–2021, Version 1.1;https://doi.org/10.5156/DEAS.1996-2021.M.002;;0;0;0;0;0;False;unmatched;unmatched
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;German Ageing Survey (DEAS) — Data and Access Landing Page;https://www.dza.de/en/research/fdz/german-ageing-survey;;0;0;0;0;0;False;unmatched;unmatched
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Survey of Health, Ageing and Retirement in Europe (SHARE) — Data Access;https://share-eric.eu/data/data-access;ZA4560;0;0;0;0;0;False;title_exact;title_exact
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;German General Social Survey (ALLBUS) — Data and Documentation;https://www.gesis.org/en/allbus/data-and-documentation;ZA8830;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;German Family Panel (pairfam), Version 13.0.0;https://doi.org/10.4232/pairfam.5678.13.0.0;ZA5678;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;42;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA5665;pairfam COVID-19 Survey, Version 1.1.0;https://doi.org/10.4232/pairfam.5959.1.1.0;ZA5959;0;0;0;1;1;True;doi;title_fuzzy
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;German Family Panel (pairfam), Release 14.2;https://doi.org/10.4232/pairfam.5678.14.2.0;ZA5678;0;0;0;1;1;True;doi;title_fuzzy
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;GENESIS-Online: Statistics of Marriages (Eheschließungen), Germany;https://genesis.destatis.de/datenbank/online/statistic/12611/details;;0;0;0;0;0;False;unmatched;unmatched
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;GENESIS-Online: Marriages by Month, Germany;https://genesis.destatis.de/datenbank/online/table/12611-0002;;0;0;0;0;0;False;unmatched;unmatched
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;GENESIS-Online: Marriages by Age of Spouses, Germany;https://genesis.destatis.de/datenbank/online/statistic/12611/table/12611-0006;;0;0;0;0;0;False;unmatched;unmatched
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;GENESIS-Online: Statistics of Divorces (Ehescheidungen), Germany;https://genesis.destatis.de/datenbank/online/?selectionname=12631&sequenz=statistikTabellen;;0;0;0;0;0;False;unmatched;unmatched
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;GENESIS-Online: Divorces by Federal State and Minor Children;https://genesis.destatis.de/datenbank/online/statistic/126%2A/table/12631-0012;ZA1253;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;GENESIS-Online: Family and Living Arrangements in Main-Residence Households;https://genesis.destatis.de/datenbank/online/statistic/12211/table/12211-0420;;0;0;0;0;0;False;unmatched;unmatched
V2;43;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;GENESIS-Online: Live Births by Parents' Marital Status;https://genesis.destatis.de/datenbank/online/table/12612-0004/search/s/MTI2MTItMDAwNA%3D%3D;;0;0;0;0;0;False;unmatched;unmatched
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS: Passengers, passenger-kilometres and companies in bus and rail transport, quarterly, Germany;https://genesis.destatis.de/datenbank/online/statistic/46181/table/46181-0005;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Destatis GENESIS: Passenger transport by buses and railways, annual, Germany;https://genesis.destatis.de/datenbank/online/statistic/46181/table/46181-0003;;0;0;0;0;0;False;unmatched;unmatched
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Destatis GENESIS: Rail freight transport, Germany;https://genesis.destatis.de/datenbank/online/statistic/46131/table/46131-0017;;0;0;0;0;0;False;unmatched;unmatched
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Eurostat Transport Database;https://ec.europa.eu/eurostat/web/transport/database;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Destatis GENESIS: Tourist arrivals, overnight stays and average length of stay in Germany;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0001;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Destatis GENESIS: Tourist arrivals and overnight stays by guests' place of residence;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0002;;0;0;0;0;0;False;unmatched;unmatched
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Destatis GENESIS: Tourist arrivals and overnight stays by accommodation type and guest residence;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0005;;0;0;0;0;0;False;unmatched;unmatched
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Destatis GENESIS: Tourist arrivals and overnight stays by German federal state;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0020;;0;0;0;0;0;False;unmatched;unmatched
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Eurostat Tourism Database;https://ec.europa.eu/eurostat/web/tourism/database;ZA0098;0;0;0;0;0;False;title_exact;title_exact
V2;44;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;Eurostat: Trips of EU residents — annual data (tour_dem);https://ec.europa.eu/eurostat/cache/metadata/EN/tour_dem_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Eurostat — Employment and labour force by sex and age, annual data (lfsi_emp_a);https://doi.org/10.2908/lfsi_emp_a;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;EU Labour Force Survey (EU-LFS) microdata, 1983–2023, release 2024;https://doi.org/10.2907/LFS1983-2023;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Eurostat — EU Labour Force Survey microdata;https://ec.europa.eu/eurostat/web/microdata/european-union-labour-force-survey;missy-european-union-labour-force-survey-1993;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Destatis GENESIS — Population and employment, Germany, quarterly national accounts (81000-0012);https://genesis.destatis.de/datenbank/online/statistic/81000/table/81000-0012;ZA0542;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Destatis GENESIS — Employed persons, employees and self-employed by economic activity (13311-0001);https://genesis.destatis.de/datenbank/online/statistic/13311/table/13311-0001;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Destatis GENESIS — Population, employed, unemployed, labour force and inactive population by sex and age (12211-0001);https://genesis.destatis.de/datenbank/online/table/12211-0001/;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;German Federal Employment Agency — Labour-market time series;https://statistik.arbeitsagentur.de/DE/Navigation/Statistiken/Interaktive-Statistiken/Zeitreihen/Lange-Zeitreihen-Nav.html;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Destatis GENESIS — Unemployed, unemployment rates, registered vacancies and short-time workers, Germany (13211-0001);https://genesis.destatis.de/datenbank/online/statistic/13211/table/13211-0001/search/s/YXJiZWl0c2xvc2U%3D;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Destatis GENESIS — Unemployed, unemployment rates and registered vacancies by federal state (13211-0007);https://genesis.destatis.de/datenbank/online/statistic/13211/table/13211-0007/search/s/YXJiZWl0c2xvc2U%3D;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;Eurostat — Unemployment by sex and age, monthly data (une_rt_m);https://doi.org/10.2908/une_rt_m;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA5665;Eurostat — Job vacancy statistics by economic activity, quarterly data (jvs_q_r21);https://doi.org/10.2908/jvs_q_r21;;0;0;0;0;0;False;unmatched;unmatched
V2;46;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;ZA5665;Eurostat — Employment and unemployment (Labour Force Survey) database;https://ec.europa.eu/eurostat/web/lfs/database;;0;0;0;0;0;False;unmatched;unmatched
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;BAuA Working Time Survey 2015 (Scientific Use File, Version 2);https://doi.org/10.48697/baua.azb15.suf.2;;0;0;0;0;0;False;unmatched;unmatched
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;BAuA Working Time Survey 2017 (Scientific Use File, Version 2);https://doi.org/10.48697/baua.azb17.suf.2;missy-mz-2017;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;BAuA Working Time Survey 2019 (Scientific Use File, Version 2);https://doi.org/10.48697/baua.azb19.suf.2;missy-mz-2019;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;BAuA Working Time Survey 2021 (Scientific Use File, Version 1);https://doi.org/10.48697/baua.azb21.suf.1;missy-mz-2021;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;BAuA Working Time Survey 2023 (Scientific Use File, Version 1);https://doi.org/10.48697/baua.azb23.suf.1;;0;0;0;0;0;False;unmatched;unmatched
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;BIBB/BAuA Employment Survey 2012 (Scientific Use File);https://doi.org/10.7803/501.12.1.1.60;missy-mz-2012;0;0;0;0;0;False;title_fuzzy;title_fuzzy
