query_id,query_variant,source_dataset_id,source_title,query_text,query_topics,query_countries,query_time_collection_years,relevant_dataset_id,relevant_title,relevant_topic,relevant_country,relevant_time_collection_years
224,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,"Can you find GESIS datasets about Government, political systems and organisations in United Kingdom during the 1990s?","[""Government, political systems and organisations""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
225,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,Can you find GESIS datasets about SOCIAL STRATIFICATION AND GROUPINGS in United Kingdom during the 1990s?,"[""SOCIAL STRATIFICATION AND GROUPINGS""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
226,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,Can you find GESIS datasets about Family life and marriage in United Kingdom during the 1990s?,"[""Family life and marriage""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
227,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,Can you find GESIS datasets about Economic systems and development in United Kingdom during the 1990s?,"[""Economic systems and development""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
228,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1439,Young People and Adults '85 (Adult),Can you find GESIS datasets about Social conditions and indicators in Germany during the 1980s?,"[""Social conditions and indicators""]","[""Germany""]","[""1984"", ""1984""]",ZA1439,Young People and Adults '85 (Adult),,"[""Germany""]",
229,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1439,Young People and Adults '85 (Adult),Can you find GESIS datasets about Youth in Germany during the 1980s?,"[""Youth""]","[""Germany""]","[""1984"", ""1984""]",ZA1439,Young People and Adults '85 (Adult),,"[""Germany""]",
230,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA4809,Flash Eurobarometer 223 (Euro Introduction in Malta),Can you find GESIS datasets about Economic systems and development in Malta during the 2000s?,"[""Economic systems and development""]","[""Malta""]","[""2008"", ""2008""]",ZA4809,Flash Eurobarometer 223 (Euro Introduction in Malta),,"[""Malta""]",
231,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,Can you find GESIS datasets about HISTORY in German Reich (1871-1945) during the 1910s and 1920s and 1930s?,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]",ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,,,
232,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find GESIS datasets about Social behaviour and attitudes in Belgium, Denmark, Germany, Greece, Spain, France, Ireland, Italy, Luxembourg, Netherlands, Portugal, Great Britain, Northern Ireland, Austria, Sweden, and Finland during the 1990s?","[""Social behaviour and attitudes""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Austria"", ""Sweden"", ""Finland""]",
233,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find GESIS datasets about Medication and treatment in Belgium, Denmark, Germany, Greece, Spain, France, Ireland, Italy, Luxembourg, Netherlands, Portugal, Great Britain, Northern Ireland, Austria, Sweden, and Finland during the 1990s?","[""Medication and treatment""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Austria"", ""Sweden"", ""Finland""]",
234,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find GESIS datasets about Specific diseases, disorders and medical conditions in Belgium, Denmark, Germany, Greece, Spain, France, Ireland, Italy, Luxembourg, Netherlands, Portugal, Great Britain, Northern Ireland, Austria, Sweden, and Finland during the 1990s?","[""Specific diseases, disorders and medical conditions""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Austria"", ""Sweden"", ""Finland""]",
235,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find GESIS datasets about Language and linguistics in Belgium, Denmark, Germany, Greece, Spain, France, Ireland, Italy, Luxembourg, Netherlands, Portugal, Great Britain, Northern Ireland, Austria, Sweden, and Finland during the 1990s?","[""Language and linguistics""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Austria"", ""Sweden"", ""Finland""]",
236,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find GESIS datasets about International politics and organisations in Belgium, Denmark, Germany, Greece, Spain, France, Ireland, Italy, Luxembourg, Netherlands, Portugal, Great Britain, Northern Ireland, Austria, Sweden, and Finland during the 1990s?","[""International politics and organisations""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Austria"", ""Sweden"", ""Finland""]",
237,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find GESIS datasets about Political behaviour and attitudes in Belgium, Denmark, Germany, Greece, Spain, France, Ireland, Italy, Luxembourg, Netherlands, Portugal, Great Britain, Northern Ireland, Austria, Sweden, and Finland during the 1990s?","[""Political behaviour and attitudes""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Austria"", ""Sweden"", ""Finland""]",
238,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA0418,Shoemakers,Can you find GESIS datasets about Employment in North Rhine-Westphalia during the 1960s?,"[""Employment""]","[""North Rhine-Westphalia""]","[""1962"", ""1962""]",ZA0418,Shoemakers,,,
239,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA0418,Shoemakers,"Can you find GESIS datasets about TRADE, INDUSTRY AND MARKETS in North Rhine-Westphalia during the 1960s?","[""TRADE, INDUSTRY AND MARKETS""]","[""North Rhine-Westphalia""]","[""1962"", ""1962""]",ZA0418,Shoemakers,,,
240,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA7711,"GLES Tracking October 2022, T53",Can you find GESIS datasets about Elections in Germany during the 2020s?,"[""Elections""]","[""Germany""]","[""2022"", ""2022""]",ZA7711,"GLES Tracking October 2022, T53",,"[""Germany""]",
241,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5533,Prevention Survey Rhineland-Palatinate (2006 and 2010),Can you find GESIS datasets about Medication and treatment in Rhineland-Palatinate during the 2000s and 2010s?,"[""Medication and treatment""]","[""Rhineland-Palatinate""]","[""2006"", ""2010""]",ZA5533,Prevention Survey Rhineland-Palatinate (2006 and 2010),,,
242,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5533,Prevention Survey Rhineland-Palatinate (2006 and 2010),"Can you find GESIS datasets about Specific diseases, disorders and medical conditions in Rhineland-Palatinate during the 2000s and 2010s?","[""Specific diseases, disorders and medical conditions""]","[""Rhineland-Palatinate""]","[""2006"", ""2010""]",ZA5533,Prevention Survey Rhineland-Palatinate (2006 and 2010),,,
243,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),Can you find GESIS datasets about Employment in German Democratic Republic (1949-1990) during the 1970s?,"[""Employment""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
244,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),Can you find GESIS datasets about Cultural activities and participation in German Democratic Republic (1949-1990) during the 1970s?,"[""Cultural activities and participation""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
245,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),"Can you find GESIS datasets about Specific diseases, disorders and medical conditions in German Democratic Republic (1949-1990) during the 1970s?","[""Specific diseases, disorders and medical conditions""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
246,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),Can you find GESIS datasets about Media in German Democratic Republic (1949-1990) during the 1970s?,"[""Media""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
247,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),Can you find GESIS datasets about Political behaviour and attitudes in German Democratic Republic (1949-1990) during the 1970s?,"[""Political behaviour and attitudes""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
248,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),"Can you find GESIS datasets about Government, political systems and organisations in German Democratic Republic (1949-1990) during the 1970s?","[""Government, political systems and organisations""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
249,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),Can you find GESIS datasets about Family life and marriage in German Democratic Republic (1949-1990) during the 1970s?,"[""Family life and marriage""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
250,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),Can you find GESIS datasets about Youth in German Democratic Republic (1949-1990) during the 1970s?,"[""Youth""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),,,
